,Unnamed: 0,id,species_id,species_name,updated_at,week,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open
240,240,6,1005,Krishna Siris-Albizia amara,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
241,241,6,1005,Krishna Siris-Albizia amara,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
242,242,6,1005,Krishna Siris-Albizia amara,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
243,243,6,1005,Krishna Siris-Albizia amara,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
244,244,6,1005,Krishna Siris-Albizia amara,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
245,245,6,1005,Krishna Siris-Albizia amara,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
246,246,6,1005,Krishna Siris-Albizia amara,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
247,247,6,1005,Krishna Siris-Albizia amara,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
248,248,6,1005,Krishna Siris-Albizia amara,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
249,249,6,1005,Krishna Siris-Albizia amara,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
250,250,6,1005,Krishna Siris-Albizia amara,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
251,251,6,1005,Krishna Siris-Albizia amara,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
252,252,6,1005,Krishna Siris-Albizia amara,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
253,253,6,1005,Krishna Siris-Albizia amara,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
254,254,6,1005,Krishna Siris-Albizia amara,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
255,255,6,1005,Krishna Siris-Albizia amara,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
256,256,6,1005,Krishna Siris-Albizia amara,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
257,257,6,1005,Krishna Siris-Albizia amara,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
258,258,6,1005,Krishna Siris-Albizia amara,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
259,259,6,1005,Krishna Siris-Albizia amara,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
260,260,6,1005,Krishna Siris-Albizia amara,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
261,261,6,1005,Krishna Siris-Albizia amara,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
262,262,6,1005,Krishna Siris-Albizia amara,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
263,263,6,1005,Krishna Siris-Albizia amara,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
264,264,6,1005,Krishna Siris-Albizia amara,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
265,265,6,1005,Krishna Siris-Albizia amara,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
266,266,6,1005,Krishna Siris-Albizia amara,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
267,267,6,1005,Krishna Siris-Albizia amara,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
268,268,6,1005,Krishna Siris-Albizia amara,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
269,269,6,1005,Krishna Siris-Albizia amara,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
270,270,6,1005,Krishna Siris-Albizia amara,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
271,271,6,1005,Krishna Siris-Albizia amara,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
272,272,6,1005,Krishna Siris-Albizia amara,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
273,273,6,1005,Krishna Siris-Albizia amara,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
274,274,6,1005,Krishna Siris-Albizia amara,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
275,275,6,1005,Krishna Siris-Albizia amara,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
276,276,6,1005,Krishna Siris-Albizia amara,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
277,277,6,1005,Krishna Siris-Albizia amara,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
278,278,6,1005,Krishna Siris-Albizia amara,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
279,279,6,1005,Krishna Siris-Albizia amara,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
280,280,6,1005,Krishna Siris-Albizia amara,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
281,281,6,1005,Krishna Siris-Albizia amara,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
282,282,6,1005,Krishna Siris-Albizia amara,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
283,283,6,1005,Krishna Siris-Albizia amara,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
284,284,6,1005,Krishna Siris-Albizia amara,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
285,285,6,1005,Krishna Siris-Albizia amara,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
286,286,6,1005,Krishna Siris-Albizia amara,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
287,287,6,1005,Krishna Siris-Albizia amara,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
288,288,7,1018,Black Dammer-Canarium strictum,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
289,289,7,1018,Black Dammer-Canarium strictum,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
290,290,7,1018,Black Dammer-Canarium strictum,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
291,291,7,1018,Black Dammer-Canarium strictum,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
292,292,7,1018,Black Dammer-Canarium strictum,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
293,293,7,1018,Black Dammer-Canarium strictum,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
294,294,7,1018,Black Dammer-Canarium strictum,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
295,295,7,1018,Black Dammer-Canarium strictum,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
296,296,7,1018,Black Dammer-Canarium strictum,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
297,297,7,1018,Black Dammer-Canarium strictum,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
298,298,7,1018,Black Dammer-Canarium strictum,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
299,299,7,1018,Black Dammer-Canarium strictum,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
300,300,7,1018,Black Dammer-Canarium strictum,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
301,301,7,1018,Black Dammer-Canarium strictum,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
302,302,7,1018,Black Dammer-Canarium strictum,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
303,303,7,1018,Black Dammer-Canarium strictum,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
304,304,7,1018,Black Dammer-Canarium strictum,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
305,305,7,1018,Black Dammer-Canarium strictum,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
306,306,7,1018,Black Dammer-Canarium strictum,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
307,307,7,1018,Black Dammer-Canarium strictum,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
308,308,7,1018,Black Dammer-Canarium strictum,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
309,309,7,1018,Black Dammer-Canarium strictum,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
310,310,7,1018,Black Dammer-Canarium strictum,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
311,311,7,1018,Black Dammer-Canarium strictum,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
312,312,7,1018,Black Dammer-Canarium strictum,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
313,313,7,1018,Black Dammer-Canarium strictum,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
314,314,7,1018,Black Dammer-Canarium strictum,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
315,315,7,1018,Black Dammer-Canarium strictum,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
316,316,7,1018,Black Dammer-Canarium strictum,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
317,317,7,1018,Black Dammer-Canarium strictum,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
318,318,7,1018,Black Dammer-Canarium strictum,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
319,319,7,1018,Black Dammer-Canarium strictum,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
320,320,7,1018,Black Dammer-Canarium strictum,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
321,321,7,1018,Black Dammer-Canarium strictum,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
322,322,7,1018,Black Dammer-Canarium strictum,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
323,323,7,1018,Black Dammer-Canarium strictum,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
324,324,7,1018,Black Dammer-Canarium strictum,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
325,325,7,1018,Black Dammer-Canarium strictum,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
326,326,7,1018,Black Dammer-Canarium strictum,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
327,327,7,1018,Black Dammer-Canarium strictum,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
328,328,7,1018,Black Dammer-Canarium strictum,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
329,329,7,1018,Black Dammer-Canarium strictum,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
330,330,7,1018,Black Dammer-Canarium strictum,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
331,331,7,1018,Black Dammer-Canarium strictum,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
332,332,7,1018,Black Dammer-Canarium strictum,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
333,333,7,1018,Black Dammer-Canarium strictum,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
334,334,7,1018,Black Dammer-Canarium strictum,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
335,335,7,1018,Black Dammer-Canarium strictum,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
336,336,8,1009,Axlewood-Anogeissus latifolia,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
337,337,8,1009,Axlewood-Anogeissus latifolia,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
338,338,8,1009,Axlewood-Anogeissus latifolia,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
339,339,8,1009,Axlewood-Anogeissus latifolia,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
340,340,8,1009,Axlewood-Anogeissus latifolia,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
341,341,8,1009,Axlewood-Anogeissus latifolia,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
342,342,8,1009,Axlewood-Anogeissus latifolia,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
343,343,8,1009,Axlewood-Anogeissus latifolia,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
344,344,8,1009,Axlewood-Anogeissus latifolia,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
345,345,8,1009,Axlewood-Anogeissus latifolia,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
346,346,8,1009,Axlewood-Anogeissus latifolia,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
347,347,8,1009,Axlewood-Anogeissus latifolia,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
348,348,8,1009,Axlewood-Anogeissus latifolia,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
349,349,8,1009,Axlewood-Anogeissus latifolia,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
350,350,8,1009,Axlewood-Anogeissus latifolia,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
351,351,8,1009,Axlewood-Anogeissus latifolia,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
352,352,8,1009,Axlewood-Anogeissus latifolia,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
353,353,8,1009,Axlewood-Anogeissus latifolia,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
354,354,8,1009,Axlewood-Anogeissus latifolia,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
355,355,8,1009,Axlewood-Anogeissus latifolia,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
356,356,8,1009,Axlewood-Anogeissus latifolia,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
357,357,8,1009,Axlewood-Anogeissus latifolia,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
358,358,8,1009,Axlewood-Anogeissus latifolia,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
359,359,8,1009,Axlewood-Anogeissus latifolia,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
360,360,8,1009,Axlewood-Anogeissus latifolia,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
361,361,8,1009,Axlewood-Anogeissus latifolia,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
362,362,8,1009,Axlewood-Anogeissus latifolia,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
363,363,8,1009,Axlewood-Anogeissus latifolia,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
364,364,8,1009,Axlewood-Anogeissus latifolia,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
365,365,8,1009,Axlewood-Anogeissus latifolia,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
366,366,8,1009,Axlewood-Anogeissus latifolia,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
367,367,8,1009,Axlewood-Anogeissus latifolia,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
368,368,8,1009,Axlewood-Anogeissus latifolia,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
369,369,8,1009,Axlewood-Anogeissus latifolia,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
370,370,8,1009,Axlewood-Anogeissus latifolia,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
371,371,8,1009,Axlewood-Anogeissus latifolia,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
372,372,8,1009,Axlewood-Anogeissus latifolia,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
373,373,8,1009,Axlewood-Anogeissus latifolia,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
374,374,8,1009,Axlewood-Anogeissus latifolia,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
375,375,8,1009,Axlewood-Anogeissus latifolia,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
376,376,8,1009,Axlewood-Anogeissus latifolia,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
377,377,8,1009,Axlewood-Anogeissus latifolia,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
378,378,8,1009,Axlewood-Anogeissus latifolia,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
379,379,8,1009,Axlewood-Anogeissus latifolia,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
380,380,8,1009,Axlewood-Anogeissus latifolia,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
381,381,8,1009,Axlewood-Anogeissus latifolia,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
382,382,8,1009,Axlewood-Anogeissus latifolia,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
383,383,8,1009,Axlewood-Anogeissus latifolia,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
384,384,9,1006,Siris-Albizia lebbeck,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
385,385,9,1006,Siris-Albizia lebbeck,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
386,386,9,1006,Siris-Albizia lebbeck,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
387,387,9,1006,Siris-Albizia lebbeck,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
388,388,9,1006,Siris-Albizia lebbeck,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
389,389,9,1006,Siris-Albizia lebbeck,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
390,390,9,1006,Siris-Albizia lebbeck,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
391,391,9,1006,Siris-Albizia lebbeck,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
392,392,9,1006,Siris-Albizia lebbeck,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
393,393,9,1006,Siris-Albizia lebbeck,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
394,394,9,1006,Siris-Albizia lebbeck,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
395,395,9,1006,Siris-Albizia lebbeck,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
396,396,9,1006,Siris-Albizia lebbeck,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
397,397,9,1006,Siris-Albizia lebbeck,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
398,398,9,1006,Siris-Albizia lebbeck,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
399,399,9,1006,Siris-Albizia lebbeck,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
400,400,9,1006,Siris-Albizia lebbeck,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
401,401,9,1006,Siris-Albizia lebbeck,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
402,402,9,1006,Siris-Albizia lebbeck,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
403,403,9,1006,Siris-Albizia lebbeck,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
404,404,9,1006,Siris-Albizia lebbeck,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
405,405,9,1006,Siris-Albizia lebbeck,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
406,406,9,1006,Siris-Albizia lebbeck,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
407,407,9,1006,Siris-Albizia lebbeck,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
408,408,9,1006,Siris-Albizia lebbeck,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
409,409,9,1006,Siris-Albizia lebbeck,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
410,410,9,1006,Siris-Albizia lebbeck,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
411,411,9,1006,Siris-Albizia lebbeck,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
412,412,9,1006,Siris-Albizia lebbeck,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
413,413,9,1006,Siris-Albizia lebbeck,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
414,414,9,1006,Siris-Albizia lebbeck,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
415,415,9,1006,Siris-Albizia lebbeck,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
416,416,9,1006,Siris-Albizia lebbeck,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
417,417,9,1006,Siris-Albizia lebbeck,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
418,418,9,1006,Siris-Albizia lebbeck,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
419,419,9,1006,Siris-Albizia lebbeck,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
420,420,9,1006,Siris-Albizia lebbeck,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
421,421,9,1006,Siris-Albizia lebbeck,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
422,422,9,1006,Siris-Albizia lebbeck,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
423,423,9,1006,Siris-Albizia lebbeck,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
424,424,9,1006,Siris-Albizia lebbeck,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
425,425,9,1006,Siris-Albizia lebbeck,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
426,426,9,1006,Siris-Albizia lebbeck,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
427,427,9,1006,Siris-Albizia lebbeck,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
428,428,9,1006,Siris-Albizia lebbeck,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
429,429,9,1006,Siris-Albizia lebbeck,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
430,430,9,1006,Siris-Albizia lebbeck,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
431,431,9,1006,Siris-Albizia lebbeck,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
432,432,10,1019,Fish-tail Palm-Caryota urens,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
433,433,10,1019,Fish-tail Palm-Caryota urens,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
434,434,10,1019,Fish-tail Palm-Caryota urens,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
435,435,10,1019,Fish-tail Palm-Caryota urens,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
436,436,10,1019,Fish-tail Palm-Caryota urens,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
437,437,10,1019,Fish-tail Palm-Caryota urens,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
438,438,10,1019,Fish-tail Palm-Caryota urens,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
439,439,10,1019,Fish-tail Palm-Caryota urens,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
440,440,10,1019,Fish-tail Palm-Caryota urens,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
441,441,10,1019,Fish-tail Palm-Caryota urens,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
442,442,10,1019,Fish-tail Palm-Caryota urens,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
443,443,10,1019,Fish-tail Palm-Caryota urens,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
444,444,10,1019,Fish-tail Palm-Caryota urens,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
445,445,10,1019,Fish-tail Palm-Caryota urens,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
446,446,10,1019,Fish-tail Palm-Caryota urens,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
447,447,10,1019,Fish-tail Palm-Caryota urens,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
448,448,10,1019,Fish-tail Palm-Caryota urens,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
449,449,10,1019,Fish-tail Palm-Caryota urens,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
450,450,10,1019,Fish-tail Palm-Caryota urens,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
451,451,10,1019,Fish-tail Palm-Caryota urens,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
452,452,10,1019,Fish-tail Palm-Caryota urens,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
453,453,10,1019,Fish-tail Palm-Caryota urens,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
454,454,10,1019,Fish-tail Palm-Caryota urens,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
455,455,10,1019,Fish-tail Palm-Caryota urens,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
456,456,10,1019,Fish-tail Palm-Caryota urens,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
457,457,10,1019,Fish-tail Palm-Caryota urens,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
458,458,10,1019,Fish-tail Palm-Caryota urens,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
459,459,10,1019,Fish-tail Palm-Caryota urens,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
460,460,10,1019,Fish-tail Palm-Caryota urens,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461,461,10,1019,Fish-tail Palm-Caryota urens,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
462,462,10,1019,Fish-tail Palm-Caryota urens,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
463,463,10,1019,Fish-tail Palm-Caryota urens,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
464,464,10,1019,Fish-tail Palm-Caryota urens,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
465,465,10,1019,Fish-tail Palm-Caryota urens,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
466,466,10,1019,Fish-tail Palm-Caryota urens,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
467,467,10,1019,Fish-tail Palm-Caryota urens,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
468,468,10,1019,Fish-tail Palm-Caryota urens,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469,469,10,1019,Fish-tail Palm-Caryota urens,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
470,470,10,1019,Fish-tail Palm-Caryota urens,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
471,471,10,1019,Fish-tail Palm-Caryota urens,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
472,472,10,1019,Fish-tail Palm-Caryota urens,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
473,473,10,1019,Fish-tail Palm-Caryota urens,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
474,474,10,1019,Fish-tail Palm-Caryota urens,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475,475,10,1019,Fish-tail Palm-Caryota urens,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476,476,10,1019,Fish-tail Palm-Caryota urens,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
477,477,10,1019,Fish-tail Palm-Caryota urens,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
478,478,10,1019,Fish-tail Palm-Caryota urens,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
479,479,10,1019,Fish-tail Palm-Caryota urens,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
480,480,11,1020,Indian Laburnum-Cassia fistula,,0,-2,-2,-2,0,0,-2,-2,1,1,-2
